loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,application_type,pub_rec_bankruptcies,tax_liens,disbursement_method,target,openness,conscientiousness,extraversion,agreeableness,neuroticism,desc_length
9000,9000, 60 months,13.43,206.77,C,C3,Oce Business Services,9 years,RENT,51000.0,Not Verified,Mar-2011,"  Borrower added on 03/04/11 > Hello, I want to consolidate my 4 credit cards to save on interest. I&rsquo;ve been with my employer over 9 years and gone up the latter to upper Management. Being in management helps me stay focus and responsible as needed in my job duties. I&rsquo;ve done great eliminating my credit cards and happy to be on my last 4 with great credit history. This definite will help my future plans&hellip;thank you.<br/>",debt_consolidation,Cons Bill,900xx,CA,15.79,0.0,Feb-1995,1.0,6.0,0.0,7428,72.1,24.0,0.0,Individual,0.0,0.0,Cash,0,0.5136905332228995,0.4967533215771472,0.4898906220299259,0.4985436422575,0.5191200322453504,441
11500,11500, 36 months,10.36,373.02,B,B5,NEMACOLIN WOODLANDS RESORT & SPA,2 years,RENT,30000.0,Verified,Nov-2010,"Borrower added on 11/12/10 > I AM ACTIVELY PURSUING THIS LOAN TO CONSOLIDATE MY DEBT INTO ONE PAYMENT AT A LOWER INTEREST RATE. THIS ACTION WOULD SAVE ME A SIGNIFICANT AMOUNT OF FINANCE CHARGE OVER THE LENGTH OF THE LOAN.<br/> Borrower added on 11/12/10 > THE PURPOSE OF THIS LOAN IS TO PAY OFF DEBT THAT HAS HIGHER INTEREST(CREDIT CARDS). I WOULD LIKE TO HAVE ONE PAYMENT INSTEAD OF MULTIPLE PAYMENTS. AS WE ARE NEARING THE HOLIDAY SEASON, I WOULD LIKE TO HAVE FEWER OBLIGATIONS AS FAR AS MONTHLY PAYMENTS ARE CONCERNED. I WORK FOR A WORLD CLASS RESORT(NEMACOLIN WOODLANDS RESORT &amp; SPA) AS A MEMBER OF THEIR SPA TEAM. I HAVE BEEN WITH THIS ORGANIZATION FOR TWO YEARS. BEFORE THIS CAREER, I WORKED IN THE BANKING INDUSTRY FOR STANDARD BANK.<br/> Borrower added on 11/13/10 > MONTHLY HOUSEHOLD EXPENSES:<br/><br/>ALLEGHENY POWER(ELECTRIC) $25-30 PER MONTH<br/>WATER &amp; SEWAGE $60(APPROX $35-40 WATER &amp; $20-25 SEWAGE)<br/>CABLE $60<br/>HOME RENTAL $425(INCLUDES GARBAGE DISPOSAL FEE AND GROUNDS MAINTENANCE FEE)<br/> Borrower added on 11/29/10 > A LISTING OF THE DEBTS TO BE PAID OFF ARE:<br/><br/>$4200 @ 23.99%<br/>$3500 @ 23.24%<br/>$3000 @ 19.99%<br/><br/>A STORE CARD OF $620.00 AT 24.99%<br/>",debt_consolidation,CONSOLIDATION,154xx,PA,16.32,0.0,Oct-1995,2.0,11.0,0.0,17086,46.3,24.0,0.0,Individual,0.0,0.0,Cash,1,0.5365179650866015,0.5646906896165403,0.569484239226662,0.5162949391530722,0.4634805538287466,1207
20000,20000, 36 months,6.62,614.08,A,A2,Bruce McCandless State Veteran Nursing H,< 1 year,MORTGAGE,80000.0,Verified,Dec-2012,"  Borrower added on 12/04/12 > Last Year I spoke with Wells Fargo, after I was approached by a teller with a promotional program to help consolidat debts,I spent 2 days writing everything out and was disappointed,at rejected,with no reason for it. Now Maybe my goal of being free of creditcard debts can be reached.<br>",debt_consolidation,God Bless Problem Solvers,810xx,CO,12.51,1.0,Aug-1996,0.0,18.0,0.0,12118,28.6,34.0,0.0,Individual,0.0,0.0,Cash,1,0.4664903080262378,0.5400549875065566,0.5673514264404963,0.5554971427746873,0.6816689620389129,319
11000,11000, 36 months,6.62,337.75,A,A2,Organ Historical Society,3 years,MORTGAGE,184660.0,Source Verified,May-2013,"  Borrower added on 05/21/13 > In 2011 I received a loan of $28,000 to consolidate credit card debt. The balance today is just over $11,000, and I decided I would like to refinance the balance at a lower APR rate. This experience has been a very good one for me.<br>",debt_consolidation,payoff,200xx,DC,8.49,0.0,Sep-1969,2.0,13.0,0.0,25188,39.9,30.0,0.0,Individual,0.0,0.0,Cash,0,0.6167367535224854,0.4580232040332161,0.6044267004394203,0.5720577604215265,0.7194631018114107,266
24925,24925, 60 months,17.77,629.82,D,D1,US ARMY,10+ years,MORTGAGE,76000.0,Verified,Feb-2013,  Borrower added on 01/23/13 > I plan to use the funds to consolidate all my debt into a single payment to be more managable.  Paying my bills as they are now allows me $500 left over a month.  This loan would allow me $1100. I have never been late on any payments.  I am active duty Army so my job is extremely stable.<br>,debt_consolidation,Debt consolidation,028xx,RI,28.44,0.0,Jul-1998,1.0,20.0,0.0,36445,78.0,40.0,0.0,Individual,0.0,0.0,Cash,1,0.5618813260391281,0.5504208692678306,0.5153998223898922,0.554254828228221,0.5258116806763317,323
10000,10000, 36 months,7.9,312.91,A,A4,costco wholesale,9 years,RENT,46000.0,Not Verified,Jan-2012,"  Borrower added on 12/28/11 > I'm want to pay off all my credit card debt. It doesn't seem to go down fast enough, I payed off a couple this year but i would like to pay them off quicker.<br>I always pay them on time. It's just a hassle to have to pay a lot of different debts at a time, I want one easy payment per month.<br>",debt_consolidation,want to finish debt faster and easier,928xx,CA,19.54,0.0,Apr-2002,0.0,16.0,0.0,11441,55.5,21.0,0.0,Individual,0.0,0.0,Cash,0,0.5655522983147374,0.5301623778357898,0.5452191841252083,0.469613587867379,0.4872817723751337,327
5000,5000, 36 months,13.11,168.74,B,B4,Chicago Public Schools,10+ years,RENT,23500.0,Verified,May-2012,  Borrower added on 04/28/12 > I would like to consolidate my debt and cancel my credit cards.  I have raised my credit score over 100 points in the past couple of years.  My payment here is lower than my combined debt payments that I have been making on time for years.  Thank You<br>,debt_consolidation,Consolidating Credit Cards ,606xx,IL,4.75,0.0,Jun-2000,0.0,4.0,1.0,1970,35.2,14.0,0.0,Individual,1.0,0.0,Cash,0,0.5349530493060409,0.5233281940189858,0.5753941186463055,0.5917511894946323,0.6269258461047776,285
24000,24000, 36 months,7.9,750.97,A,A4,HNTB Corporation,6 years,MORTGAGE,96100.0,Source Verified,Jan-2013,  Borrower added on 01/08/13 > Wells Fargo Financial offered to help me consolidate debt with a credit card that has a 25% interest rate.  They said that even a few points less than the 29% cards was an improvement.  I'm still struggling to pay off that card with the astronomical interest rate &amp; am grateful for finding this offer<br>,debt_consolidation,2013 Debt Consolidation,983xx,WA,14.53,0.0,Apr-1987,0.0,9.0,1.0,27041,68.5,16.0,0.0,Individual,1.0,0.0,Cash,0,0.4713488556286745,0.4839387953527101,0.5233005560399394,0.5402725759347884,0.6373973694818281,339
16800,16800, 36 months,9.67,539.49,B,B1,Engineer/Project Manager,< 1 year,RENT,85000.0,Verified,Mar-2014,  Borrower added on 03/11/14 > i will pay off two of my credit cards completely and the remain will pay down my last one until loan funds have been exhausted.  one of the paid off cards shall have the account closed.  this will begin my three year plan to become debt free.<br>,debt_consolidation,Debt consolidation,631xx,MO,17.49,2.0,Apr-1993,0.0,9.0,0.0,22422,72.6,23.0,0.0,Individual,0.0,0.0,Cash,0,0.6003359810286586,0.6046971290944143,0.5706789161081222,0.6794628261145134,0.6505460766350055,277
14950,14950, 36 months,6.62,459.02,A,A2,"Clickable, Inc.",3 years,RENT,165000.0,Source Verified,Nov-2011,"  Borrower added on 11/03/11 > Use of Funds: Pay down completely two high-interest rate credit card balances with the proceeds of this loan, bringing my household credit card debt to zero.<br/><br/>Me as a Borrower: I'm a 10+ year corporate finance professional living and working in New York City whose intent is to buy a house in the next few years, and so I'm very, very conscious of maintaining my excellent credit rating leading up to that event.<br/><br/>My job: Recently started my fourth year at stable, 150-person software company headquartered in New York City.<br/><br/>Thanks in advance for your consideration. I'd be happy to answer any additional questions that you may have.<br/>",debt_consolidation,Consolidation Loan,112xx,NY,7.57,0.0,Feb-2001,0.0,5.0,0.0,18749,56.8,12.0,0.0,Individual,0.0,0.0,Cash,0,0.4836941939637461,0.4503151198111402,0.4701171495250428,0.5066097326989549,0.5893254239327065,694
22750,22750, 60 months,9.71,480.14,B,B1,Carbon County Sheriff's Office,10+ years,MORTGAGE,52000.0,Verified,Jul-2013,  Borrower added on 07/12/13 > We have gotten in some credit card debt over the past 10 years.  Our goal is to set up a plan to be completely debt free except for our mortgage in 5 years.  This loan will help us lower our interest rate and put us on a manageable plan to make this work.<br>,credit_card,Debt Free Plan,590xx,MT,12.85,0.0,Aug-1997,1.0,10.0,0.0,52,0.2,25.0,0.0,Individual,0.0,0.0,Cash,0,0.6802060670647373,0.5582036181209287,0.6334480774729748,0.6133337780464773,0.596252221360215,290
15000,15000, 36 months,14.33,515.08,C,C1,State of Connecticut DDS,10+ years,MORTGAGE,80000.0,Not Verified,Feb-2013,  Borrower added on 02/01/13 > I wish to take a loan to payoff various credit cards &amp; other small loans and have one payment.<br><br> Borrower added on 02/03/13 > Wish to use the loan to pay off various credit card debts with various rates Would like to have one pmt with one fixed rate.<br>,debt_consolidation,bill pay off,062xx,CT,10.41,0.0,Aug-1995,2.0,9.0,1.0,12762,88.6,40.0,0.0,Individual,1.0,0.0,Cash,0,0.4972317299075912,0.5779295473576979,0.5040548273120409,0.5014135702359108,0.587901118124153,295
7000,7000, 36 months,10.74,228.32,B,B2,Lakeland College,2 years,RENT,24000.0,Verified,Jun-2012,"  Borrower added on 06/13/12 > This loan is for me to get a lower interest rate on my credit card debt and to have it all payable to one place.  I have not issues paying the monthly payments, I would just like to save on interest and to add convenience.<br><br>  Borrower added on 06/13/12 > This loan is for me to get a lower interest rate on my credit card debt and to have it all payable to one place. I have no issues paying the monthly payments, I would just like to save on interest and to add convenience.<br>",credit_card,Refinancing for Grad Student,530xx,WI,20.05,0.0,Sep-2006,1.0,15.0,0.0,7647,50.6,19.0,0.0,Individual,0.0,0.0,Cash,0,0.684232333160282,0.6907606089312985,0.629080597667488,0.6080802010821367,0.5872344715925603,516
35000,35000, 36 months,15.1,1215.01,C,C2,Senior Manager,1 year,RENT,90000.0,Source Verified,Nov-2013,  Borrower added on 11/18/13 > I have been trying to pay off my debt for several years now and have been unable to do so due to the high interest rates I have for each account.  Paying off this debt will allow me to start saving money to purchase a home in the future.<br>,debt_consolidation,Debt Consolidation,906xx,CA,17.72,0.0,Oct-1997,0.0,12.0,0.0,26936,68.7,18.0,0.0,Individual,0.0,0.0,Cash,0,0.5248054448942997,0.4459497722800675,0.5652892875361097,0.5248850985755448,0.4839118790877982,272
16000,16000, 60 months,17.27,399.97,C,C5,Township High School,10+ years,MORTGAGE,63804.0,Verified,Apr-2013,"  Borrower added on 04/17/13 > This loan will be to consolidate debt at a higher interest rate,which some of the accounts I have already closed out, but am still paying off. It will lower my monthly payment and in the long term save me money.  I will also use a small portion to do some work on my home.<br>",debt_consolidation,Debt consolidation,600xx,IL,11.72,0.0,Sep-2001,1.0,8.0,0.0,10048,66.1,15.0,0.0,Individual,0.0,0.0,Cash,0,0.4789398250026051,0.4067301526624772,0.5230423137604437,0.5170326613614191,0.5641917297405752,307
3000,3000, 36 months,14.65,103.49,C,C2,Naina Sachdev M.D,2 years,OWN,68256.0,Verified,Jun-2012,"  Borrower added on 06/05/12 > This loan will be used for an investment property by remodeling a room to rent out. Remodeling the room will include expansion,  a bathroom with shower, and brand new carpets. It can be rented after I finish the room. I need this loan to cover the expenses to remodel the room.<br>",other,Investment Purposes,972xx,OR,1.51,0.0,Apr-2009,2.0,4.0,0.0,765,11.8,4.0,0.0,Individual,0.0,0.0,Cash,1,0.5475711528577691,0.5273965344892071,0.617896741094852,0.6385369695158957,0.8417731375869881,312
8650,8650, 36 months,13.11,291.92,B,B4,Micro Control Company,10+ years,MORTGAGE,47000.0,Not Verified,Feb-2013,"  Borrower added on 01/25/13 > My plan is to consolidate all of my high interest debt.    This will<br>save me $200 a month.   The credit card interest rate is ridiculous<br><br>  Borrower added on 01/25/13 > My plan is to consolidate my high interest debt.  I have been paying double the minimum on credit cards and with the high interest its very slow to get down     I've been at my job for 17 years and its a very solid company,  it has double in size since i started.<br>",debt_consolidation,High interest-reducer_101,554xx,MN,10.37,0.0,Mar-1995,2.0,7.0,0.0,9256,41.1,16.0,0.0,Individual,0.0,0.0,Cash,0,0.4531223553996577,0.3725878861437214,0.3984800577776677,0.381594122855947,0.4159263919084255,476
9000,9000, 36 months,15.28,313.23,D,D3,GDH Consulting Professional Svcs Group,< 1 year,RENT,65000.0,Source Verified,Mar-2011,"  Borrower added on 03/09/11 > I have had some financial struggles due to loss of job, and gainfully employed again!  I do not wish to use a consolidator to lower the payments, I prefer to pay off my credit cards and have one single payment.  This will aid my quest of continuing to increase my credit score<br/> Borrower added on 03/10/11 > Further clarification of ability to pay loan in an expeditious manner, all other expenses (housing, insurance, and utilities) are covered by one paycheck a month, remaining income will be for savings and loan payment.<br/> Borrower added on 03/11/11 > To all investors thus far...thank you, thank you...I amazed at this opportunity and will look forward into this endeavor as a future investor to aid others in their quest to become fiscally sound as you are doing for me.<br/>",debt_consolidation,Consolidation Loan,727xx,AR,22.73,0.0,Dec-1992,2.0,21.0,0.0,9522,47.6,30.0,0.0,Individual,0.0,0.0,Cash,0,0.473868016047116,0.3103521658475733,0.4569750082758405,0.3932927809130082,0.556563891982914,819
15000,15000, 36 months,8.9,476.3,A,A5,truck driver,< 1 year,MORTGAGE,58000.0,Verified,Feb-2014,  Borrower added on 02/13/14 > to consolidate 2 credit cards with a higher interest and whatever is left use it to buy a new computer<br><br> Borrower added on 02/13/14 > to consolidate 2 credit cards with high interest rate and what ever is left use it to buy a new computer<br>,debt_consolidation,Debt consolidation,799xx,TX,16.8,0.0,Oct-1998,0.0,10.0,0.0,13768,52.3,29.0,0.0,Individual,0.0,0.0,Cash,0,0.4894445889266349,0.4671059525925943,0.5592093304235011,0.587776550524268,0.7370971045476743,279
