Unnamed: 0,id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,target,openness_truth,conscientiousness_truth,extraversion_truth,agreeableness_truth,neuroticism_truth
436,1064094,6000,6000,6000.0, 60 months, 17.58%,151.0,D,D4,Miguel Rodriguez Agency,3 years,RENT,30120.0,Not Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064094,debt_consolidation,Credit card debt,113xx,NY,15.54,0,Nov-2003,670,674,0,,,8,0,8136,80.6%,11,f,0.0,0.0,9026.8600084889,9026.86,6000.0,3011.86,15.0000000525,0.0,0.0,Aug-2016,357.86,,May-2020,714,710,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.4,0.5,0.65
42,1069314,3000,3000,3000.0, 36 months, 18.25%,108.84,D,D5,,9 years,MORTGAGE,65000.0,Not Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1069314,other,Year End Cleanup,180xx,PA,17.39,0,Sep-1998,670,674,0,,,8,0,43936,98.1%,22,f,0.0,0.0,3917.949998803502,3917.95,3000.0,917.95,0.0,0.0,0.0,Jan-2015,115.38,,May-2020,689,685,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.4,0.65
5459,985881,31000,31000,30975.0, 60 months,  9.91%,657.29,B,B1,,,MORTGAGE,56472.0,Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=985881,debt_consolidation,Freedom,751xx,TX,9.48,0,Jul-1978,785,789,0,,,6,0,8716,47.1%,22,f,0.0,0.0,23005.15,22986.6,16207.27,6796.48,0.0,1.4,0.0,Sep-2014,657.29,,Oct-2016,619,615,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
6492,968370,1000,1000,1000.0, 36 months, 13.49%,33.94,C,C1,tyson foods inc.,< 1 year,RENT,18000.0,Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=968370,medical,Medical,718xx,AR,17.6,0,Apr-2000,675,679,1,44.0,75.0,6,1,1411,18.6%,20,f,0.0,0.0,707.21,707.21,502.9,171.9,0.0,32.41,0.2841,Jun-2013,33.94,,Oct-2016,579,575,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.65,0.6
1944,1043085,7200,7200,7200.0, 36 months,  8.90%,228.63,A,A5,"Roberts & Stevens, P.A.",9 years,RENT,37245.0,Not Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1043085,debt_consolidation,Debt Consolidation,287xx,NC,22.26,0,Mar-1998,705,709,0,68.0,,6,0,4784,61.3%,11,f,0.0,0.0,8081.9483360028,8081.95,7200.0,881.95,0.0,0.0,0.0,Nov-2013,3057.88,,May-2020,639,635,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
3689,1015136,3825,3825,3825.0, 36 months, 17.27%,136.89,D,D3,,,RENT,14400.0,Not Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1015136,debt_consolidation,Payoff,495xx,MI,12.25,0,Apr-2001,665,669,3,52.0,,3,0,4996,83.3%,13,f,0.0,0.0,2464.02,2464.02,1663.34,793.84,0.0,6.84,0.0,May-2013,136.89,,May-2020,499,0,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.4,0.5,0.65
274,1066084,5000,5000,5000.0, 36 months,  6.03%,152.18,A,A1,"Allen Flavors, Inc.",9 years,MORTGAGE,54000.0,Not Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066084,home_improvement,Bathroom Repairs,070xx,NJ,3.82,0,Dec-1998,790,794,0,,,6,0,1779,4%,14,f,0.0,0.0,5411.159334863499,5411.16,5000.0,411.16,0.0,0.0,0.0,Dec-2013,2065.02,,Jul-2017,804,800,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
3490,1017512,10000,10000,9975.0, 36 months,  6.62%,307.04,A,A2,HealthSouth Rehab Hospital,1 year,MORTGAGE,75000.0,Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1017512,small_business,Business Loan,356xx,AL,26.61,0,Oct-1998,760,764,0,,,12,0,0,0%,38,f,0.0,0.0,10575.571517275504,10549.13,10000.0,575.57,0.0,0.0,0.0,Jan-2013,5593.49,,May-2013,784,780,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
4669,998515,5850,5850,5850.0, 60 months, 17.58%,147.22,D,D4,K-Factor Fire Protection LLC,1 year,RENT,60000.0,Source Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=998515,major_purchase,down payment,088xx,NJ,13.12,0,Jun-2007,705,709,1,,,7,0,2214,20.1%,7,f,0.0,0.0,1499.51000000001,1499.51,512.53,659.91,14.983033867649,312.08,2.91,Jul-2012,456.66,,Oct-2016,509,505,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.4,0.6
1438,1050978,8000,8000,8000.0, 36 months,  7.90%,250.33,A,A4,aamco,1 year,OWN,68000.0,Not Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1050978,debt_consolidation,mustang,294xx,SC,15.78,0,Dec-2000,750,754,2,,,5,0,4947,89.9%,12,f,0.0,0.0,9011.5574943276,9011.56,8000.0,1011.56,0.0,0.0,0.0,Dec-2014,254.92,,Dec-2014,709,705,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.4,0.5,0.6
7868,875224,11400,11400,11400.0, 36 months, 10.99%,373.17,B,B3,,,MORTGAGE,58800.0,Source Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=875224,debt_consolidation,Debt Consolidation Loan,035xx,NH,10.12,0,Jan-1999,705,709,3,75.0,99.0,10,1,22081,76.4%,21,f,0.0,0.0,9858.28,9858.28,7457.67,1855.26,0.0,545.35,5.4503000019,Dec-2013,374.87,,Oct-2016,504,500,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
2108,1037108,25000,25000,25000.0, 60 months, 17.58%,629.14,D,D4,CLTCEC,3 years,RENT,60000.0,Source Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1037108,debt_consolidation,debt_consolidation,918xx,CA,5.68,0,Nov-2000,710,714,1,50.0,,4,0,4666,31%,10,f,0.0,0.0,27712.530000000013,27712.53,14617.01,11147.5,61.458500199956,1886.56,339.5808,May-2015,629.14,,Oct-2016,599,595,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.4,0.5,0.65
7158,886664,10400,10400,10375.0, 60 months, 17.58%,261.73,D,D4,C3 BUSINESS SOLUTIONS INC.,10+ years,RENT,85325.0,Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=886664,small_business,opening new busines,900xx,CA,8.93,0,Apr-2001,725,729,0,64.0,112.0,8,1,856,4.7%,11,f,0.0,0.0,468.0,466.88,0.0,0.0,0.0,468.0,4.39,,0.0,,Oct-2011,704,700,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
3465,1017926,29275,29275,29112.866246724636, 60 months, 21.67%,803.07,F,F3,Walgreens,10+ years,MORTGAGE,185000.0,Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1017926,home_improvement,Home_Improvement Loan,335xx,FL,4.35,2,Oct-1999,675,679,0,13.0,,8,0,298,3.4%,28,f,0.0,0.0,43850.0517372496,43591.12,29275.0,14575.05,0.0,0.0,0.0,Sep-2014,17362.88,,Nov-2018,554,550,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.4,0.6
2016,1040864,18000,18000,18000.0, 60 months, 18.25%,459.54,D,D5,USAF,10+ years,MORTGAGE,63000.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1040864,debt_consolidation,payoff bills,294xx,SC,19.68,0,Apr-1994,675,679,2,45.0,,13,0,15006,50.9%,35,f,0.0,0.0,26472.7000254073,26472.7,18000.0,8472.7,0.0,0.0,0.0,May-2015,8112.56,,Apr-2017,674,670,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.4,0.5,0.6
23,1069700,10000,10000,10000.0, 36 months, 11.71%,330.76,B,B3,Wells Fargo Bank,5 years,RENT,50000.0,Not Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1069700,debt_consolidation,Debt Consolidation,917xx,CA,16.01,0,Apr-2003,710,714,0,,,6,0,17800,91.8%,17,f,0.0,0.0,11540.8919774065,11540.89,10000.0,1540.89,0.0,0.0,0.0,Oct-2013,4942.63,,Mar-2014,684,680,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
9724,844824,10000,10000,10000.0, 36 months, 15.99%,351.53,D,D2,United States Air Force,4 years,MORTGAGE,36000.0,Source Verified,Aug-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=844824,debt_consolidation,Debt Consolidation,935xx,CA,21.6,0,Dec-2006,670,674,2,,,7,0,5245,53%,16,f,0.0,0.0,9191.000000000002,9191.0,6915.25,2081.99,0.0,193.76,1.7697,Aug-2013,435.66,,Sep-2019,664,660,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.4,0.5,0.6
5257,988411,7500,7500,7250.0, 36 months, 11.71%,248.07,B,B3,"City of Sanford, Florida",10+ years,MORTGAGE,80000.0,Not Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=988411,home_improvement,Reroof,327xx,FL,12.12,0,Aug-1985,700,704,0,26.0,,5,0,1171,37.8%,28,f,0.0,0.0,8930.5199982811,8632.84,7500.0,1430.52,0.0,0.0,0.0,Nov-2014,258.25,,Nov-2017,829,825,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
5867,978627,12000,12000,12000.0, 36 months, 11.71%,396.92,B,B3,Citrix,< 1 year,MORTGAGE,70000.0,Not Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=978627,debt_consolidation,"$12,000",333xx,FL,17.11,0,Jun-2004,685,689,0,,,19,0,19471,43.8%,30,f,0.0,0.0,13044.8769296188,13044.88,12000.0,1044.88,0.0,0.0,0.0,Aug-2012,9476.31,,Jul-2019,709,705,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.4,0.65
2047,1041438,18000,18000,17975.0, 36 months,  7.90%,563.23,A,A4,Nestle USA,4 years,RENT,50000.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1041438,debt_consolidation,Debt Free Forever!!!,432xx,OH,15.07,0,Mar-2005,735,739,0,,,8,0,10498,68.6%,24,f,0.0,0.0,8011.100000000001,8000.0,6010.44,1305.44,0.0,695.22,6.97,Jan-2013,563.23,,Oct-2016,594,590,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
6927,890689,16000,16000,16000.0, 60 months, 19.03%,415.32,E,E2,us army,6 years,RENT,32004.0,Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=890689,debt_consolidation,debt consolidation,664xx,KS,16.99,0,Nov-2006,705,709,2,,,3,0,1618,85.2%,9,f,0.0,0.0,22152.8056085253,22152.81,16000.0,6152.81,0.0,0.0,0.0,Mar-2014,10558.87,,Mar-2014,649,645,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.4,0.5,0.6
5312,889595,23000,23000,22475.0, 60 months,  9.91%,487.67,B,B1,American Honda Finance,10+ years,MORTGAGE,66996.0,Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=889595,debt_consolidation,Debt Consolidation,750xx,TX,8.15,0,Dec-1996,770,774,0,,,12,0,4822,14.6%,46,f,0.0,0.0,28562.7899360174,27910.81,23000.0,5562.79,0.0,0.0,0.0,Apr-2015,9057.33,,Apr-2015,749,745,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
6828,891857,5000,5000,5000.0, 36 months, 11.71%,165.38,B,B3,the village network,7 years,MORTGAGE,64800.0,Not Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=891857,medical,chunkloaner,431xx,OH,6.19,2,Jul-1983,680,684,0,6.0,,14,0,23173,64.2%,31,f,0.0,0.0,4500.770000000001,4500.77,3322.11,938.51,0.0,240.15,2.2779,Apr-2014,87.73,,Oct-2016,659,655,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
6822,892064,14000,14000,14000.0, 60 months, 16.77%,346.21,D,D2,Global Crossing,10+ years,MORTGAGE,103000.0,Source Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=892064,debt_consolidation,paying everything except my Mortgage,109xx,NY,9.5,0,Sep-1998,685,689,1,,100.0,6,1,6548,81.8%,25,f,0.0,0.0,4154.52,4154.52,1943.64,2192.52,0.0,18.36,0.0,Oct-2012,346.21,,May-2020,739,735,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.4,0.5,0.6
1825,1043564,10000,10000,10000.0, 36 months,  6.03%,304.36,A,A1,ARAMARK,10+ years,MORTGAGE,120000.0,Not Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1043564,small_business,Small Business Loan,191xx,PA,4.85,0,Jun-1999,750,754,0,37.0,,6,0,9863,21.5%,39,f,0.0,0.0,10956.7759618292,10956.78,10000.0,956.78,0.0,0.0,0.0,Dec-2014,307.65,,Dec-2014,794,790,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
2872,1030778,12800,12800,12775.0, 60 months, 14.65%,302.17,C,C3,Chase Mortgage,4 years,RENT,39000.0,Source Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1030778,credit_card,Death to CCs,919xx,CA,23.48,0,Dec-1998,715,719,1,,,5,0,13297,83.1%,20,f,0.0,0.0,13224.2,13198.37,7465.73,4618.99,0.0,1139.48,204.732,Apr-2015,302.17,,Oct-2016,499,0,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.45,0.6
7830,872924,13000,13000,13000.0, 36 months,  5.42%,392.08,A,A1,Great American Insurance Co,7 years,MORTGAGE,70000.0,Not Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=872924,credit_card,Loan Consolidation,700xx,LA,13.53,0,May-1988,770,774,3,26.0,,12,0,73764,22.5%,39,f,0.0,0.0,14114.7999986966,14114.8,13000.0,1114.8,0.0,0.0,0.0,Sep-2014,398.04,,Jan-2020,799,795,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
6458,968704,25000,25000,24950.0, 60 months, 18.64%,643.58,E,E1,Northern Nevada Title,< 1 year,RENT,60000.0,Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=968704,debt_consolidation,Debt Consolidation,897xx,NV,21.12,3,Oct-1982,685,689,1,9.0,,16,0,14955,18.4%,42,f,0.0,0.0,38502.78,38425.77,25000.0,13502.78,0.0,0.0,0.0,Jun-2016,3749.46,,Jan-2018,734,730,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.4,0.5,0.65
3148,1015995,22900,22900,22725.0, 60 months, 18.25%,584.63,D,D5,JP Morgan Chase,10+ years,RENT,55000.0,Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1015995,debt_consolidation,Complete Debt Consolidation,112xx,NY,15.91,0,Jan-1991,695,699,1,,102.0,8,1,14755,58.8%,17,f,0.0,0.0,12361.86,12267.32,5563.94,6797.85,0.0,0.07,0.0,Oct-2013,586.36,,May-2020,699,695,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.4,0.5,0.6
768,1060581,15000,15000,15000.0, 60 months, 16.77%,370.94,D,D2,miami herald media company,8 years,RENT,42000.0,Not Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1060581,credit_card,Credit Card Loan,331xx,FL,15.69,0,Apr-2005,700,704,1,,,9,0,12259,73.3%,12,f,0.0,0.0,22256.0376253849,22256.04,15000.0,7256.04,0.0,0.0,0.0,Dec-2016,370.58,,May-2020,694,690,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.4,0.65
3004,1027785,5000,5000,5000.0, 36 months,  6.62%,153.52,A,A2,"North Carolina State University, VTH",9 years,MORTGAGE,40000.0,Not Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1027785,other,2007 Kawasaki Vulcan 900 custom,276xx,NC,9.24,0,Jun-1990,765,769,1,,,6,0,8867,33.8%,15,f,0.0,0.0,5526.650852281,5526.65,5000.0,526.65,0.0,0.0,0.0,Dec-2014,155.74,,Nov-2014,774,770,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
6225,971991,13200,13200,13200.0, 60 months, 19.91%,349.06,E,E4,JCCA,< 1 year,RENT,45000.0,Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=971991,debt_consolidation,Debt Consolidation Loan,104xx,NY,22.19,0,Jan-2000,670,674,0,38.0,,6,0,12951,94.5%,19,f,0.0,0.0,13928.51,13928.51,6475.41,6440.98,29.924060158148,982.2,175.1075999973,Dec-2014,10.46,,Oct-2016,649,645,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.4,0.5,0.65
896,1058749,20000,20000,20000.0, 36 months, 11.71%,661.52,B,B3,TRA,1 year,MORTGAGE,125000.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1058749,debt_consolidation,Credit Card Consolidation,782xx,TX,14.95,0,Oct-1999,720,724,2,,,12,0,26179,56.8%,31,f,0.0,0.0,23814.6999999987,23814.7,20000.0,3814.7,0.0,0.0,0.0,Dec-2014,671.46,,Dec-2014,754,750,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.65,0.45
5182,988133,30000,30000,30000.0, 36 months, 10.65%,977.2,B,B2,UPS,10+ years,RENT,75000.0,Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=988133,debt_consolidation,garage,172xx,PA,20.58,0,Feb-1998,740,744,2,,,9,0,11549,49.1%,25,f,0.0,0.0,32371.7478054306,32371.75,30000.0,2371.75,0.0,0.0,0.0,Aug-2012,23586.87,,May-2019,719,715,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
5541,984808,20000,20000,19975.0, 60 months, 14.27%,468.17,C,C2,United States Marine Cops,10+ years,RENT,55000.0,Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=984808,debt_consolidation,Debt Consolidation Loan,015xx,MA,26.4,0,Dec-1994,730,734,2,,,6,0,13440,90.2%,18,f,0.0,0.0,25799.9483250383,25767.7,20000.0,5799.95,0.0,0.0,0.0,Apr-2014,12247.53,,May-2020,729,725,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.65,0.45
